Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_000001215.4	Primary Assembly	X			DS484526.1	Chromosome	NW_001845815.1	unlocalized-scaffold	1956	chrX_DS484526v1_random	446	211000022278229
GCA_000001215.4	Primary Assembly	X			DS484529.1	Chromosome	NW_001845818.1	unlocalized-scaffold	1947	chrX_DS484529v1_random	446	211000022278319
GCA_000001215.4	Primary Assembly	X			DS484533.1	Chromosome	NW_001845822.1	unlocalized-scaffold	1944	chrX_DS484533v1_random	446	211000022278460
GCA_000001215.4	Primary Assembly	X			DS484535.1	Chromosome	NW_001845824.1	unlocalized-scaffold	1939	chrX_DS484535v1_random	446	211000022279075
GCA_000001215.4	Primary Assembly	X			DS484538.1	Chromosome	NW_001845827.1	unlocalized-scaffold	1936	chrX_DS484538v1_random	446	211000022280612
GCA_000001215.4	Primary Assembly	X			DS484540.1	Chromosome	NW_001845829.1	unlocalized-scaffold	1935	chrX_DS484540v1_random	446	211000022278643
GCA_000001215.4	Primary Assembly	X			DS484541.1	Chromosome	NW_001845830.1	unlocalized-scaffold	1933	chrX_DS484541v1_random	446	211000022279245
GCA_000001215.4	Primary Assembly	X			DS484545.1	Chromosome	NW_001845834.1	unlocalized-scaffold	1928	chrX_DS484545v1_random	446	211000022278627
GCA_000001215.4	Primary Assembly	X			DS484547.1	Chromosome	NW_001845836.1	unlocalized-scaffold	1927	chrX_DS484547v1_random	446	211000022278480
GCA_000001215.4	Primary Assembly	X			DS484552.1	Chromosome	NW_001845841.1	unlocalized-scaffold	1920	chrX_DS484552v1_random	446	211000022278365
GCA_000001215.4	Primary Assembly	X			DS484555.1	Chromosome	NW_001845844.1	unlocalized-scaffold	1916	chrX_DS484555v1_random	446	211000022278812
GCA_000001215.4	Primary Assembly	X			DS484556.1	Chromosome	NW_001845845.1	unlocalized-scaffold	1916	chrX_DS484556v1_random	446	211000022280622
GCA_000001215.4	Primary Assembly	X			DS484558.1	Chromosome	NW_001845847.1	unlocalized-scaffold	1906	chrX_DS484558v1_random	446	211000022278468
GCA_000001215.4	Primary Assembly	X			DS484560.1	Chromosome	NW_001845849.1	unlocalized-scaffold	1904	chrX_DS484560v1_random	446	211000022279072
GCA_000001215.4	Primary Assembly	X			DS484562.1	Chromosome	NW_001845851.1	unlocalized-scaffold	1903	chrX_DS484562v1_random	446	211000022280657
GCA_000001215.4	Primary Assembly	X			DS484563.1	Chromosome	NW_001845852.1	unlocalized-scaffold	1903	chrX_DS484563v1_random	446	211000022280628
GCA_000001215.4	Primary Assembly	X			DS484564.1	Chromosome	NW_001845853.1	unlocalized-scaffold	1902	chrX_DS484564v1_random	446	211000022278462
GCA_000001215.4	Primary Assembly	X			DS484568.1	Chromosome	NW_001845857.1	unlocalized-scaffold	1899	chrX_DS484568v1_random	446	211000022278346
GCA_000001215.4	Primary Assembly	X			DS484569.1	Chromosome	NW_001845858.1	unlocalized-scaffold	1895	chrX_DS484569v1_random	446	211000022278815
GCA_000001215.4	Primary Assembly	X			DS484570.1	Chromosome	NW_001845859.1	unlocalized-scaffold	1895	chrX_DS484570v1_random	446	211000022278826
GCA_000001215.4	Primary Assembly	X			DS484572.1	Chromosome	NW_001845861.1	unlocalized-scaffold	1891	chrX_DS484572v1_random	446	211000022278694
GCA_000001215.4	Primary Assembly	X			DS484576.1	Chromosome	NW_001845865.1	unlocalized-scaffold	1888	chrX_DS484576v1_random	446	211000022278411
GCA_000001215.4	Primary Assembly	X			DS484580.1	Chromosome	NW_001845869.1	unlocalized-scaffold	1871	chrX_DS484580v1_random	446	211000022279303
GCA_000001215.4	Primary Assembly	X			DS484582.1	Chromosome	NW_001845871.1	unlocalized-scaffold	1870	chrX_DS484582v1_random	446	211000022278318
GCA_000001215.4	Primary Assembly	X			DS484583.1	Chromosome	NW_001845872.1	unlocalized-scaffold	1869	chrX_DS484583v1_random	446	211000022278352
GCA_000001215.4	Primary Assembly	X			DS484585.1	Chromosome	NW_001845874.1	unlocalized-scaffold	1869	chrX_DS484585v1_random	446	211000022278277
GCA_000001215.4	Primary Assembly	X			DS484586.1	Chromosome	NW_001845875.1	unlocalized-scaffold	1868	chrX_DS484586v1_random	446	211000022280585
GCA_000001215.4	Primary Assembly	X			DS484587.1	Chromosome	NW_001845876.1	unlocalized-scaffold	1865	chrX_DS484587v1_random	446	211000022278636
GCA_000001215.4	Primary Assembly	X			DS484590.1	Chromosome	NW_001845879.1	unlocalized-scaffold	1856	chrX_DS484590v1_random	446	211000022278854
GCA_000001215.4	Primary Assembly	X			DS484594.1	Chromosome	NW_001845883.1	unlocalized-scaffold	1843	chrX_DS484594v1_random	446	211000022278325
GCA_000001215.4	Primary Assembly	X			DS484596.1	Chromosome	NW_001845885.1	unlocalized-scaffold	1843	chrX_DS484596v1_random	446	211000022278481
GCA_000001215.4	Primary Assembly	X			DS484597.1	Chromosome	NW_001845886.1	unlocalized-scaffold	1843	chrX_DS484597v1_random	446	211000022278911
GCA_000001215.4	Primary Assembly	X			DS484598.1	Chromosome	NW_001845887.1	unlocalized-scaffold	1842	chrX_DS484598v1_random	446	211000022278774
GCA_000001215.4	Primary Assembly	X			DS484599.1	Chromosome	NW_001845888.1	unlocalized-scaffold	1841	chrX_DS484599v1_random	446	211000022279080
GCA_000001215.4	Primary Assembly	X			DS484600.1	Chromosome	NW_001845889.1	unlocalized-scaffold	1841	chrX_DS484600v1_random	446	211000022278502
GCA_000001215.4	Primary Assembly	X			DS484603.1	Chromosome	NW_001845892.1	unlocalized-scaffold	1830	chrX_DS484603v1_random	446	211000022279301
GCA_000001215.4	Primary Assembly	X			DS484604.1	Chromosome	NW_001845893.1	unlocalized-scaffold	1829	chrX_DS484604v1_random	446	211000022278614
GCA_000001215.4	Primary Assembly	X			DS484605.1	Chromosome	NW_001845894.1	unlocalized-scaffold	1829	chrX_DS484605v1_random	446	211000022278905
GCA_000001215.4	Primary Assembly	X			DS484608.1	Chromosome	NW_001845897.1	unlocalized-scaffold	1818	chrX_DS484608v1_random	446	211000022278475
GCA_000001215.4	Primary Assembly	X			DS484609.1	Chromosome	NW_001845898.1	unlocalized-scaffold	1818	chrX_DS484609v1_random	446	211000022278625
GCA_000001215.4	Primary Assembly	X			DS484610.1	Chromosome	NW_001845899.1	unlocalized-scaffold	1813	chrX_DS484610v1_random	446	211000022278465
GCA_000001215.4	Primary Assembly	X			DS484611.1	Chromosome	NW_001845900.1	unlocalized-scaffold	1813	chrX_DS484611v1_random	446	211000022278876
GCA_000001215.4	Primary Assembly	X			DS484615.1	Chromosome	NW_001845904.1	unlocalized-scaffold	1803	chrX_DS484615v1_random	446	211000022280060
GCA_000001215.4	Primary Assembly	X			DS484618.1	Chromosome	NW_001845907.1	unlocalized-scaffold	1800	chrX_DS484618v1_random	446	211000022279078
GCA_000001215.4	Primary Assembly	X			DS484620.1	Chromosome	NW_001845909.1	unlocalized-scaffold	1798	chrX_DS484620v1_random	446	211000022279846
GCA_000001215.4	Primary Assembly	X			DS484622.1	Chromosome	NW_001845911.1	unlocalized-scaffold	1793	chrX_DS484622v1_random	446	211000022278228
GCA_000001215.4	Primary Assembly	X			DS484623.1	Chromosome	NW_001845912.1	unlocalized-scaffold	1792	chrX_DS484623v1_random	446	211000022279093
GCA_000001215.4	Primary Assembly	X			DS484625.1	Chromosome	NW_001845914.1	unlocalized-scaffold	1787	chrX_DS484625v1_random	446	211000022278633
GCA_000001215.4	Primary Assembly	X			DS484626.1	Chromosome	NW_001845915.1	unlocalized-scaffold	1786	chrX_DS484626v1_random	446	211000022278634
GCA_000001215.4	Primary Assembly	X			DS484628.1	Chromosome	NW_001845917.1	unlocalized-scaffold	1785	chrX_DS484628v1_random	446	211000022278613
GCA_000001215.4	Primary Assembly	X			DS484633.1	Chromosome	NW_001845922.1	unlocalized-scaffold	1775	chrX_DS484633v1_random	446	211000022278819
GCA_000001215.4	Primary Assembly	X			DS484636.1	Chromosome	NW_001845925.1	unlocalized-scaffold	1769	chrX_DS484636v1_random	446	211000022279322
GCA_000001215.4	Primary Assembly	X			DS484644.1	Chromosome	NW_001845933.1	unlocalized-scaffold	1747	chrX_DS484644v1_random	446	211000022278842
GCA_000001215.4	Primary Assembly	X			DS484645.1	Chromosome	NW_001845934.1	unlocalized-scaffold	1747	chrX_DS484645v1_random	446	211000022279296
GCA_000001215.4	Primary Assembly	X			DS484647.1	Chromosome	NW_001845936.1	unlocalized-scaffold	1743	chrX_DS484647v1_random	446	211000022278473
GCA_000001215.4	Primary Assembly	X			DS484648.1	Chromosome	NW_001845937.1	unlocalized-scaffold	1741	chrX_DS484648v1_random	446	211000022278816
GCA_000001215.4	Primary Assembly	X			DS484650.1	Chromosome	NW_001845939.1	unlocalized-scaffold	1737	chrX_DS484650v1_random	446	211000022278314
GCA_000001215.4	Primary Assembly	X			DS484657.1	Chromosome	NW_001845946.1	unlocalized-scaffold	1724	chrX_DS484657v1_random	446	211000022278907
GCA_000001215.4	Primary Assembly	X			DS484660.1	Chromosome	NW_001845949.1	unlocalized-scaffold	1716	chrX_DS484660v1_random	446	211000022278677
GCA_000001215.4	Primary Assembly	X			DS484664.1	Chromosome	NW_001845953.1	unlocalized-scaffold	1713	chrX_DS484664v1_random	446	211000022278165
GCA_000001215.4	Primary Assembly	X			DS484666.1	Chromosome	NW_001845955.1	unlocalized-scaffold	1710	chrX_DS484666v1_random	446	211000022280243
GCA_000001215.4	Primary Assembly	X			DS484668.1	Chromosome	NW_001845957.1	unlocalized-scaffold	1709	chrX_DS484668v1_random	446	211000022278125
GCA_000001215.4	Primary Assembly	X			DS484669.1	Chromosome	NW_001845958.1	unlocalized-scaffold	1708	chrX_DS484669v1_random	446	211000022279297
GCA_000001215.4	Primary Assembly	X			DS484670.1	Chromosome	NW_001845959.1	unlocalized-scaffold	1704	chrX_DS484670v1_random	446	211000022278621
GCA_000001215.4	Primary Assembly	X			DS484672.1	Chromosome	NW_001845961.1	unlocalized-scaffold	1703	chrX_DS484672v1_random	446	211000022278491
GCA_000001215.4	Primary Assembly	X			DS484677.1	Chromosome	NW_001845966.1	unlocalized-scaffold	1687	chrX_DS484677v1_random	446	211000022279065
GCA_000001215.4	Primary Assembly	X			DS484679.1	Chromosome	NW_001845968.1	unlocalized-scaffold	1683	chrX_DS484679v1_random	446	211000022278471
GCA_000001215.4	Primary Assembly	X			DS484682.1	Chromosome	NW_001845971.1	unlocalized-scaffold	1680	chrX_DS484682v1_random	446	211000022279077
GCA_000001215.4	Primary Assembly	X			DS484683.1	Chromosome	NW_001845972.1	unlocalized-scaffold	1679	chrX_DS484683v1_random	446	211000022278938
GCA_000001215.4	Primary Assembly	X			DS484684.1	Chromosome	NW_001845973.1	unlocalized-scaffold	1678	chrX_DS484684v1_random	446	211000022278469
GCA_000001215.4	Primary Assembly	X			DS484688.1	Chromosome	NW_001845977.1	unlocalized-scaffold	1657	chrX_DS484688v1_random	446	211000022278484
GCA_000001215.4	Primary Assembly	X			DS484690.1	Chromosome	NW_001845979.1	unlocalized-scaffold	1645	chrX_DS484690v1_random	446	211000022278726
GCA_000001215.4	Primary Assembly	X			DS484691.1	Chromosome	NW_001845980.1	unlocalized-scaffold	1643	chrX_DS484691v1_random	446	211000022278472
GCA_000001215.4	Primary Assembly	X			DS484694.1	Chromosome	NW_001845983.1	unlocalized-scaffold	1637	chrX_DS484694v1_random	446	211000022279064
GCA_000001215.4	Primary Assembly	X			DS484695.1	Chromosome	NW_001845984.1	unlocalized-scaffold	1637	chrX_DS484695v1_random	446	211000022278620
GCA_000001215.4	Primary Assembly	X			DS484697.1	Chromosome	NW_001845986.1	unlocalized-scaffold	1636	chrX_DS484697v1_random	446	211000022280061
GCA_000001215.4	Primary Assembly	X			DS484698.1	Chromosome	NW_001845987.1	unlocalized-scaffold	1630	chrX_DS484698v1_random	446	211000022278839
GCA_000001215.4	Primary Assembly	X			DS484701.1	Chromosome	NW_001845990.1	unlocalized-scaffold	1625	chrX_DS484701v1_random	446	211000022278099
GCA_000001215.4	Primary Assembly	X			DS484702.1	Chromosome	NW_001845991.1	unlocalized-scaffold	1623	chrX_DS484702v1_random	446	211000022279316
GCA_000001215.4	Primary Assembly	X			DS484703.1	Chromosome	NW_001845992.1	unlocalized-scaffold	1622	chrX_DS484703v1_random	446	211000022278670
GCA_000001215.4	Primary Assembly	X			DS484715.1	Chromosome	NW_001846004.1	unlocalized-scaffold	1595	chrX_DS484715v1_random	446	211000022279542
GCA_000001215.4	Primary Assembly	X			DS484719.1	Chromosome	NW_001846008.1	unlocalized-scaffold	1586	chrX_DS484719v1_random	446	211000022279957
GCA_000001215.4	Primary Assembly	X			DS484723.1	Chromosome	NW_001846012.1	unlocalized-scaffold	1577	chrX_DS484723v1_random	446	211000022278584
GCA_000001215.4	Primary Assembly	X			DS484724.1	Chromosome	NW_001846013.1	unlocalized-scaffold	1575	chrX_DS484724v1_random	446	211000022278323
GCA_000001215.4	Primary Assembly	X			DS484725.1	Chromosome	NW_001846014.1	unlocalized-scaffold	1573	chrX_DS484725v1_random	446	211000022279076
GCA_000001215.4	Primary Assembly	X			DS484730.1	Chromosome	NW_001846019.1	unlocalized-scaffold	1560	chrX_DS484730v1_random	446	211000022278315
GCA_000001215.4	Primary Assembly	X			DS484731.1	Chromosome	NW_001846020.1	unlocalized-scaffold	1558	chrX_DS484731v1_random	446	211000022278857
GCA_000001215.4	Primary Assembly	X			DS484732.1	Chromosome	NW_001846021.1	unlocalized-scaffold	1556	chrX_DS484732v1_random	446	211000022280029
GCA_000001215.4	Primary Assembly	X			DS484733.1	Chromosome	NW_001846022.1	unlocalized-scaffold	1556	chrX_DS484733v1_random	446	211000022279244
GCA_000001215.4	Primary Assembly	X			DS484737.1	Chromosome	NW_001846026.1	unlocalized-scaffold	1550	chrX_DS484737v1_random	446	211000022278655
GCA_000001215.4	Primary Assembly	X			DS484740.1	Chromosome	NW_001846029.1	unlocalized-scaffold	1546	chrX_DS484740v1_random	446	211000022278671
GCA_000001215.4	Primary Assembly	X			DS484741.1	Chromosome	NW_001846030.1	unlocalized-scaffold	1544	chrX_DS484741v1_random	446	211000022278850
GCA_000001215.4	Primary Assembly	X			DS484745.1	Chromosome	NW_001846034.1	unlocalized-scaffold	1541	chrX_DS484745v1_random	446	211000022278232
GCA_000001215.4	Primary Assembly	X			DS484749.1	Chromosome	NW_001846038.1	unlocalized-scaffold	1534	chrX_DS484749v1_random	446	211000022279686
GCA_000001215.4	Primary Assembly	X			DS484753.1	Chromosome	NW_001846042.1	unlocalized-scaffold	1529	chrX_DS484753v1_random	446	211000022279295
GCA_000001215.4	Primary Assembly	X			DS484758.1	Chromosome	NW_001846047.1	unlocalized-scaffold	1525	chrX_DS484758v1_random	446	211000022278692
GCA_000001215.4	Primary Assembly	X			DS484763.1	Chromosome	NW_001846052.1	unlocalized-scaffold	1519	chrX_DS484763v1_random	446	211000022278693
GCA_000001215.4	Primary Assembly	X			DS484765.1	Chromosome	NW_001846054.1	unlocalized-scaffold	1516	chrX_DS484765v1_random	446	211000022278227
GCA_000001215.4	Primary Assembly	X			DS484767.1	Chromosome	NW_001846056.1	unlocalized-scaffold	1510	chrX_DS484767v1_random	446	211000022279515
GCA_000001215.4	Primary Assembly	X			DS484768.1	Chromosome	NW_001846057.1	unlocalized-scaffold	1509	chrX_DS484768v1_random	446	211000022278861
GCA_000001215.4	Primary Assembly	X			DS484775.1	Chromosome	NW_001846064.1	unlocalized-scaffold	1492	chrX_DS484775v1_random	446	211000022279074
GCA_000001215.4	Primary Assembly	X			DS484777.1	Chromosome	NW_001846066.1	unlocalized-scaffold	1489	chrX_DS484777v1_random	446	211000022279066
GCA_000001215.4	Primary Assembly	X			DS484778.1	Chromosome	NW_001846067.1	unlocalized-scaffold	1488	chrX_DS484778v1_random	446	211000022278829
GCA_000001215.4	Primary Assembly	X			DS484783.1	Chromosome	NW_001846072.1	unlocalized-scaffold	1482	chrX_DS484783v1_random	446	211000022278827
GCA_000001215.4	Primary Assembly	X			DS484785.1	Chromosome	NW_001846074.1	unlocalized-scaffold	1478	chrX_DS484785v1_random	446	211000022278512
GCA_000001215.4	Primary Assembly	X			DS484786.1	Chromosome	NW_001846075.1	unlocalized-scaffold	1476	chrX_DS484786v1_random	446	211000022278851
GCA_000001215.4	Primary Assembly	X			DS484803.1	Chromosome	NW_001846092.1	unlocalized-scaffold	1461	chrX_DS484803v1_random	446	211000022278414
GCA_000001215.4	Primary Assembly	X			DS484809.1	Chromosome	NW_001846098.1	unlocalized-scaffold	1453	chrX_DS484809v1_random	446	211000022278252
GCA_000001215.4	Primary Assembly	X			DS484810.1	Chromosome	NW_001846099.1	unlocalized-scaffold	1452	chrX_DS484810v1_random	446	211000022278690
GCA_000001215.4	Primary Assembly	X			DS484811.1	Chromosome	NW_001846100.1	unlocalized-scaffold	1452	chrX_DS484811v1_random	446	211000022278618
GCA_000001215.4	Primary Assembly	X			DS484819.1	Chromosome	NW_001846108.1	unlocalized-scaffold	1441	chrX_DS484819v1_random	446	211000022278340
GCA_000001215.4	Primary Assembly	X			DS484826.1	Chromosome	NW_001846115.1	unlocalized-scaffold	1432	chrX_DS484826v1_random	446	211000022279437
GCA_000001215.4	Primary Assembly	X			DS484832.1	Chromosome	NW_001846121.1	unlocalized-scaffold	1425	chrX_DS484832v1_random	446	211000022279112
GCA_000001215.4	Primary Assembly	X			DS484833.1	Chromosome	NW_001846122.1	unlocalized-scaffold	1424	chrX_DS484833v1_random	446	211000022278322
GCA_000001215.4	Primary Assembly	X			DS484837.1	Chromosome	NW_001846126.1	unlocalized-scaffold	1423	chrX_DS484837v1_random	446	211000022278838
GCA_000001215.4	Primary Assembly	X			DS484839.1	Chromosome	NW_001846128.1	unlocalized-scaffold	1421	chrX_DS484839v1_random	446	211000022279068
GCA_000001215.4	Primary Assembly	X			DS484840.1	Chromosome	NW_001846129.1	unlocalized-scaffold	1419	chrX_DS484840v1_random	446	211000022278837
GCA_000001215.4	Primary Assembly	X			DS484845.1	Chromosome	NW_001846134.1	unlocalized-scaffold	1412	chrX_DS484845v1_random	446	211000022278342
GCA_000001215.4	Primary Assembly	X			DS484850.1	Chromosome	NW_001846139.1	unlocalized-scaffold	1408	chrX_DS484850v1_random	446	211000022278646
GCA_000001215.4	Primary Assembly	X			DS484857.1	Chromosome	NW_001846146.1	unlocalized-scaffold	1402	chrX_DS484857v1_random	446	211000022279888
GCA_000001215.4	Primary Assembly	X			DS484871.1	Chromosome	NW_001846160.1	unlocalized-scaffold	1386	chrX_DS484871v1_random	446	211000022278822
GCA_000001215.4	Primary Assembly	X			DS484879.1	Chromosome	NW_001846168.1	unlocalized-scaffold	1381	chrX_DS484879v1_random	446	211000022278644
GCA_000001215.4	Primary Assembly	X			DS484880.1	Chromosome	NW_001846169.1	unlocalized-scaffold	1380	chrX_DS484880v1_random	446	211000022278836
GCA_000001215.4	Primary Assembly	X			DS484890.1	Chromosome	NW_001846179.1	unlocalized-scaffold	1376	chrX_DS484890v1_random	446	211000022278855
GCA_000001215.4	Primary Assembly	X			DS484907.1	Chromosome	NW_001846196.1	unlocalized-scaffold	1361	chrX_DS484907v1_random	446	211000022280022
GCA_000001215.4	Primary Assembly	X			DS484911.1	Chromosome	NW_001846200.1	unlocalized-scaffold	1355	chrX_DS484911v1_random	446	211000022278609
GCA_000001215.4	Primary Assembly	X			DS484913.1	Chromosome	NW_001846202.1	unlocalized-scaffold	1355	chrX_DS484913v1_random	446	211000022278476
GCA_000001215.4	Primary Assembly	X			DS484928.1	Chromosome	NW_001846217.1	unlocalized-scaffold	1340	chrX_DS484928v1_random	446	211000022279073
GCA_000001215.4	Primary Assembly	X			DS484935.1	Chromosome	NW_001846224.1	unlocalized-scaffold	1336	chrX_DS484935v1_random	446	211000022278832
GCA_000001215.4	Primary Assembly	X			DS484951.1	Chromosome	NW_001846240.1	unlocalized-scaffold	1327	chrX_DS484951v1_random	446	211000022278470
GCA_000001215.4	Primary Assembly	X			DS484952.1	Chromosome	NW_001846241.1	unlocalized-scaffold	1326	chrX_DS484952v1_random	446	211000022279079
GCA_000001215.4	Primary Assembly	X			DS484953.1	Chromosome	NW_001846242.1	unlocalized-scaffold	1326	chrX_DS484953v1_random	446	211000022280034
GCA_000001215.4	Primary Assembly	X			DS484955.1	Chromosome	NW_001846244.1	unlocalized-scaffold	1323	chrX_DS484955v1_random	446	211000022278830
GCA_000001215.4	Primary Assembly	X			DS484961.1	Chromosome	NW_001846250.1	unlocalized-scaffold	1315	chrX_DS484961v1_random	446	211000022278492
GCA_000001215.4	Primary Assembly	X			DS484963.1	Chromosome	NW_001846252.1	unlocalized-scaffold	1315	chrX_DS484963v1_random	446	211000022279674
GCA_000001215.4	Primary Assembly	X			DS484965.1	Chromosome	NW_001846254.1	unlocalized-scaffold	1312	chrX_DS484965v1_random	446	211000022278268
