Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000201.1	Chromosome	NW_025225258.1	unplaced-scaffold	929			scaffold182427
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000202.1	Chromosome	NW_025225259.1	unplaced-scaffold	89559			scaffold19379
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000203.1	Chromosome	NW_025225260.1	unplaced-scaffold	37484			scaffold158140
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000204.1	Chromosome	NW_025225261.1	unplaced-scaffold	127793			scaffold72265
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000205.1	Chromosome	NW_025225262.1	unplaced-scaffold	41960			scaffold11937
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000206.1	Chromosome	NW_025225263.1	unplaced-scaffold	35573			scaffold147331
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000207.1	Chromosome	NW_025225264.1	unplaced-scaffold	7801			scaffold10238
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000208.1	Chromosome	NW_025225265.1	unplaced-scaffold	6079			scaffold96487
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000209.1	Chromosome	NW_025225266.1	unplaced-scaffold	4205			scaffold53729
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000210.1	Chromosome	NW_025225267.1	unplaced-scaffold	2642			scaffold164938
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000211.1	Chromosome	NW_025225268.1	unplaced-scaffold	2524			scaffold70443
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000212.1	Chromosome	NW_025225269.1	unplaced-scaffold	2022			scaffold137634
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000213.1	Chromosome	NW_025225270.1	unplaced-scaffold	1323			scaffold1278
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000214.1	Chromosome	NW_025225271.1	unplaced-scaffold	87970			scaffold83862
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000215.1	Chromosome	NW_025225272.1	unplaced-scaffold	56599			scaffold114071
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000216.1	Chromosome	NW_025225273.1	unplaced-scaffold	85322			scaffold8304
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000217.1	Chromosome	NW_025225274.1	unplaced-scaffold	52792			scaffold148246
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000218.1	Chromosome	NW_025225275.1	unplaced-scaffold	83473			scaffold15880
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000219.1	Chromosome	NW_025225276.1	unplaced-scaffold	42680			scaffold115757
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000220.1	Chromosome	NW_025225277.1	unplaced-scaffold	134662			scaffold47489
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000221.1	Chromosome	NW_025225278.1	unplaced-scaffold	27775			scaffold42500
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000222.1	Chromosome	NW_025225279.1	unplaced-scaffold	103198			scaffold7690
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000223.1	Chromosome	NW_025225280.1	unplaced-scaffold	58371			scaffold64114
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000224.1	Chromosome	NW_025225281.1	unplaced-scaffold	69259			scaffold79491
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000225.1	Chromosome	NW_025225282.1	unplaced-scaffold	22612			scaffold68388
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000226.1	Chromosome	NW_025225283.1	unplaced-scaffold	12552			scaffold25825
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000227.1	Chromosome	NW_025225284.1	unplaced-scaffold	9952			scaffold103369
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000228.1	Chromosome	NW_025225285.1	unplaced-scaffold	19486			scaffold30556
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000229.1	Chromosome	NW_025225286.1	unplaced-scaffold	14254			scaffold27083
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000230.1	Chromosome	NW_025225287.1	unplaced-scaffold	3231			scaffold112577
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000231.1	Chromosome	NW_025225288.1	unplaced-scaffold	1785			scaffold159515
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000232.1	Chromosome	NW_025225289.1	unplaced-scaffold	145382			scaffold108234
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000233.1	Chromosome	NW_025225290.1	unplaced-scaffold	101739			scaffold16585
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000234.1	Chromosome	NW_025225291.1	unplaced-scaffold	34714			scaffold7284
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000235.1	Chromosome	NW_025225292.1	unplaced-scaffold	190313			scaffold55137
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000236.1	Chromosome	NW_025225293.1	unplaced-scaffold	5609			scaffold196817
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000237.1	Chromosome	NW_025225294.1	unplaced-scaffold	3553			scaffold188681
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000238.1	Chromosome	NW_025225295.1	unplaced-scaffold	2446			scaffold93082
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000239.1	Chromosome	NW_025225296.1	unplaced-scaffold	8221			scaffold5953
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000240.1	Chromosome	NW_025225297.1	unplaced-scaffold	5502			scaffold151404
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000241.1	Chromosome	NW_025225298.1	unplaced-scaffold	11298			scaffold112812
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000242.1	Chromosome	NW_025225299.1	unplaced-scaffold	32159			scaffold22948
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000243.1	Chromosome	NW_025225300.1	unplaced-scaffold	30516			scaffold42700
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000244.1	Chromosome	NW_025225301.1	unplaced-scaffold	9105			scaffold186199
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000245.1	Chromosome	NW_025225302.1	unplaced-scaffold	25072			scaffold43192
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000246.1	Chromosome	NW_025225303.1	unplaced-scaffold	22832			scaffold80125
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000247.1	Chromosome	NW_025225304.1	unplaced-scaffold	21836			scaffold62759
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000248.1	Chromosome	NW_025225305.1	unplaced-scaffold	10966			scaffold95530
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000249.1	Chromosome	NW_025225306.1	unplaced-scaffold	5626			scaffold30005
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000250.1	Chromosome	NW_025225307.1	unplaced-scaffold	3339			scaffold203581
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000251.1	Chromosome	NW_025225308.1	unplaced-scaffold	1716			scaffold319279
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000252.1	Chromosome	NW_025225309.1	unplaced-scaffold	3811			scaffold217671
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000253.1	Chromosome	NW_025225310.1	unplaced-scaffold	10883			scaffold212804
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000254.1	Chromosome	NW_025225311.1	unplaced-scaffold	10528			scaffold9390
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000255.1	Chromosome	NW_025225312.1	unplaced-scaffold	49164			scaffold25186
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000256.1	Chromosome	NW_025225313.1	unplaced-scaffold	40235			scaffold70776
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000257.1	Chromosome	NW_025225314.1	unplaced-scaffold	42081			scaffold15655
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000258.1	Chromosome	NW_025225315.1	unplaced-scaffold	5136			scaffold240661
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000259.1	Chromosome	NW_025225316.1	unplaced-scaffold	12311			scaffold12197
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000260.1	Chromosome	NW_025225317.1	unplaced-scaffold	18705			scaffold108422
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000261.1	Chromosome	NW_025225318.1	unplaced-scaffold	117539			scaffold28865
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000262.1	Chromosome	NW_025225319.1	unplaced-scaffold	11249			scaffold135123
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000263.1	Chromosome	NW_025225320.1	unplaced-scaffold	4746			scaffold178709
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000264.1	Chromosome	NW_025225321.1	unplaced-scaffold	610			scaffold221418
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000265.1	Chromosome	NW_025225322.1	unplaced-scaffold	206312			scaffold92336
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000266.1	Chromosome	NW_025225323.1	unplaced-scaffold	88753			scaffold69752
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000267.1	Chromosome	NW_025225324.1	unplaced-scaffold	37751			scaffold157840
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000268.1	Chromosome	NW_025225325.1	unplaced-scaffold	7204			scaffold183396
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000269.1	Chromosome	NW_025225326.1	unplaced-scaffold	4975			scaffold19870
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000270.1	Chromosome	NW_025225327.1	unplaced-scaffold	4285			scaffold115854
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000271.1	Chromosome	NW_025225328.1	unplaced-scaffold	4208			scaffold73801
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000272.1	Chromosome	NW_025225329.1	unplaced-scaffold	1353			scaffold24042
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000273.1	Chromosome	NW_025225330.1	unplaced-scaffold	3438			scaffold25363
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000274.1	Chromosome	NW_025225331.1	unplaced-scaffold	2145			scaffold13232
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000275.1	Chromosome	NW_025225332.1	unplaced-scaffold	5335			scaffold179205
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000276.1	Chromosome	NW_025225333.1	unplaced-scaffold	4851			scaffold202359
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000277.1	Chromosome	NW_025225334.1	unplaced-scaffold	4256			scaffold181426
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000278.1	Chromosome	NW_025225335.1	unplaced-scaffold	8554			scaffold168273
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000279.1	Chromosome	NW_025225336.1	unplaced-scaffold	43172			scaffold95330
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000280.1	Chromosome	NW_025225337.1	unplaced-scaffold	6958			scaffold170964
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000281.1	Chromosome	NW_025225338.1	unplaced-scaffold	1131			scaffold191819
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000282.1	Chromosome	NW_025225339.1	unplaced-scaffold	17701			scaffold61996
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000283.1	Chromosome	NW_025225340.1	unplaced-scaffold	120955			scaffold115711
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000284.1	Chromosome	NW_025225341.1	unplaced-scaffold	50351			scaffold52767
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000285.1	Chromosome	NW_025225342.1	unplaced-scaffold	15085			scaffold184998
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000286.1	Chromosome	NW_025225343.1	unplaced-scaffold	10656			scaffold37507
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000287.1	Chromosome	NW_025225344.1	unplaced-scaffold	22387			scaffold102020
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000288.1	Chromosome	NW_025225345.1	unplaced-scaffold	5105			scaffold186446
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000289.1	Chromosome	NW_025225346.1	unplaced-scaffold	20099			scaffold17223
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000290.1	Chromosome	NW_025225347.1	unplaced-scaffold	16690			scaffold14333
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000291.1	Chromosome	NW_025225348.1	unplaced-scaffold	21968			scaffold46532
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000292.1	Chromosome	NW_025225349.1	unplaced-scaffold	5387			scaffold65087
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000293.1	Chromosome	NW_025225350.1	unplaced-scaffold	41266			scaffold58979
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000294.1	Chromosome	NW_025225351.1	unplaced-scaffold	32068			scaffold75996
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000295.1	Chromosome	NW_025225352.1	unplaced-scaffold	28036			scaffold29199
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000296.1	Chromosome	NW_025225353.1	unplaced-scaffold	6864			scaffold175217
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000297.1	Chromosome	NW_025225354.1	unplaced-scaffold	14885			scaffold194489
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000298.1	Chromosome	NW_025225355.1	unplaced-scaffold	32379			scaffold71583
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000299.1	Chromosome	NW_025225356.1	unplaced-scaffold	21377			scaffold123859
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000300.1	Chromosome	NW_025225357.1	unplaced-scaffold	1565			scaffold292439
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000301.1	Chromosome	NW_025225358.1	unplaced-scaffold	11506			scaffold143792
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000302.1	Chromosome	NW_025225359.1	unplaced-scaffold	4663			scaffold174395
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000303.1	Chromosome	NW_025225360.1	unplaced-scaffold	3019			scaffold176576
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000304.1	Chromosome	NW_025225361.1	unplaced-scaffold	1470			scaffold113421
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000305.1	Chromosome	NW_025225362.1	unplaced-scaffold	18113			scaffold3967
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000306.1	Chromosome	NW_025225363.1	unplaced-scaffold	55617			scaffold151667
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000307.1	Chromosome	NW_025225364.1	unplaced-scaffold	5053			scaffold184138
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000308.1	Chromosome	NW_025225365.1	unplaced-scaffold	2810			scaffold146081
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000309.1	Chromosome	NW_025225366.1	unplaced-scaffold	49288			scaffold86945
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000310.1	Chromosome	NW_025225367.1	unplaced-scaffold	3436			scaffold178400
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000311.1	Chromosome	NW_025225368.1	unplaced-scaffold	2806			scaffold32576
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000312.1	Chromosome	NW_025225369.1	unplaced-scaffold	2490			scaffold119377
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000313.1	Chromosome	NW_025225370.1	unplaced-scaffold	1929			scaffold96998
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000314.1	Chromosome	NW_025225371.1	unplaced-scaffold	1741			scaffold31494
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000315.1	Chromosome	NW_025225372.1	unplaced-scaffold	1453			scaffold189707
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000316.1	Chromosome	NW_025225373.1	unplaced-scaffold	1403			scaffold195851
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000317.1	Chromosome	NW_025225374.1	unplaced-scaffold	2560			scaffold2956
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000318.1	Chromosome	NW_025225375.1	unplaced-scaffold	2358			scaffold255758
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000319.1	Chromosome	NW_025225376.1	unplaced-scaffold	57127			scaffold66926
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000320.1	Chromosome	NW_025225377.1	unplaced-scaffold	1268			scaffold20240
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000321.1	Chromosome	NW_025225378.1	unplaced-scaffold	38771			scaffold2034
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000322.1	Chromosome	NW_025225379.1	unplaced-scaffold	6503			scaffold172506
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000323.1	Chromosome	NW_025225380.1	unplaced-scaffold	1732			scaffold198053
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000324.1	Chromosome	NW_025225381.1	unplaced-scaffold	31909			scaffold28262
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000325.1	Chromosome	NW_025225382.1	unplaced-scaffold	15858			scaffold5366
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000326.1	Chromosome	NW_025225383.1	unplaced-scaffold	14587			scaffold179429
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000327.1	Chromosome	NW_025225384.1	unplaced-scaffold	5482			scaffold183505
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000328.1	Chromosome	NW_025225385.1	unplaced-scaffold	4840			scaffold176165
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000329.1	Chromosome	NW_025225386.1	unplaced-scaffold	4486			scaffold188569
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000330.1	Chromosome	NW_025225387.1	unplaced-scaffold	2991			scaffold102672
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000331.1	Chromosome	NW_025225388.1	unplaced-scaffold	82736			scaffold101682
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000332.1	Chromosome	NW_025225389.1	unplaced-scaffold	132594			scaffold143802
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000333.1	Chromosome	NW_025225390.1	unplaced-scaffold	2746			scaffold179502
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000334.1	Chromosome	NW_025225391.1	unplaced-scaffold	15867			scaffold42568
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000335.1	Chromosome	NW_025225392.1	unplaced-scaffold	780			scaffold258165
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000336.1	Chromosome	NW_025225393.1	unplaced-scaffold	2148			scaffold213349
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000337.1	Chromosome	NW_025225394.1	unplaced-scaffold	741			scaffold180943
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000338.1	Chromosome	NW_025225395.1	unplaced-scaffold	9014			scaffold33132
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000339.1	Chromosome	NW_025225396.1	unplaced-scaffold	5547			scaffold130545
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000340.1	Chromosome	NW_025225397.1	unplaced-scaffold	3080			scaffold118271
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000341.1	Chromosome	NW_025225398.1	unplaced-scaffold	3552			scaffold188251
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000342.1	Chromosome	NW_025225399.1	unplaced-scaffold	8245			scaffold84383
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000343.1	Chromosome	NW_025225400.1	unplaced-scaffold	8009			scaffold21439-8
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000344.1	Chromosome	NW_025225401.1	unplaced-scaffold	3978			scaffold41960
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000345.1	Chromosome	NW_025225402.1	unplaced-scaffold	1711			scaffold196117
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000346.1	Chromosome	NW_025225403.1	unplaced-scaffold	125703			scaffold40072
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000347.1	Chromosome	NW_025225404.1	unplaced-scaffold	120791			scaffold92096
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000348.1	Chromosome	NW_025225405.1	unplaced-scaffold	107070			scaffold35944
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000349.1	Chromosome	NW_025225406.1	unplaced-scaffold	14578			scaffold106765
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000350.1	Chromosome	NW_025225407.1	unplaced-scaffold	9489			scaffold17291
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000351.1	Chromosome	NW_025225408.1	unplaced-scaffold	3734			scaffold135251
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000352.1	Chromosome	NW_025225409.1	unplaced-scaffold	131206			scaffold56816
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000353.1	Chromosome	NW_025225410.1	unplaced-scaffold	130195			scaffold9505
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000354.1	Chromosome	NW_025225411.1	unplaced-scaffold	14526			scaffold44948
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000355.1	Chromosome	NW_025225412.1	unplaced-scaffold	6178			scaffold174821
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000356.1	Chromosome	NW_025225413.1	unplaced-scaffold	5061			scaffold204901
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000357.1	Chromosome	NW_025225414.1	unplaced-scaffold	4006			scaffold88590
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000358.1	Chromosome	NW_025225415.1	unplaced-scaffold	931123			scaffold63610
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000359.1	Chromosome	NW_025225416.1	unplaced-scaffold	904			scaffold206297
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000360.1	Chromosome	NW_025225417.1	unplaced-scaffold	245011			scaffold24511
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000361.1	Chromosome	NW_025225418.1	unplaced-scaffold	109392			scaffold3335
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000362.1	Chromosome	NW_025225419.1	unplaced-scaffold	11037			scaffold113635
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000363.1	Chromosome	NW_025225420.1	unplaced-scaffold	1705			scaffold156271
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000364.1	Chromosome	NW_025225421.1	unplaced-scaffold	26692			scaffold11045
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000365.1	Chromosome	NW_025225422.1	unplaced-scaffold	13145			scaffold140838
GCA_018294505.1	Primary Assembly	Un			JAGHKL010000366.1	Chromosome	NW_025225423.1	unplaced-scaffold	7278			scaffold99121
